Title_German,Title_English,Sentence,FS_Valenz,FS_Arousal
Des Teufels russiger Bruder,The Devil's Sooty Brother,"„Ja,“ sagte der Soldat, „ich wollt auch gerne sehen was mein Vater daheim macht.“",0.5,1.5
Des Teufels russiger Bruder,The Devil's Sooty Brother,"Sprach der Teufel „damit du deinen verdienten Lohn kriegst, geh und raffe dir deinen Ranzen voll Kehrdreck und nimms mit nach Haus.",-2.0,4.0
Des Teufels russiger Bruder,The Devil's Sooty Brother,"Du sollst auch gehen ungewaschen und ungekämmt, mit langen Haaren am Kopf und am Bart, mit ungeschnittenen Nägeln und mit trüben Augen, und wenn du gefragt wirst, woher du kämst, sollst du sagen „aus der Hölle“, und wenn du gefragt wirst, wer du wärst, sollst du sagen „des Teufels rußiger Bruder, und mein König auch.“",-2.0,3.0
Des Teufels russiger Bruder,The Devil's Sooty Brother,"Der Soldat schwieg still und tat was der Teufel sagte, aber er war mit seinem Lohn gar nicht zufrieden.",-1.0,2.0
Des Teufels russiger Bruder,The Devil's Sooty Brother,"Sobald er nun wieder oben im Wald war, hob er seinen Ranzen vom Rücken und wollt ihn ausschütten: wie er ihn aber öffnete, so war der Kehrdreck pures Gold geworden.",2.0,3.0
Des Teufels russiger Bruder,The Devil's Sooty Brother,"„Das hätte ich mir nicht gedacht“ sprach er, war vergnügt und ging in die Stadt hinein.",1.5,2.0
Des Teufels russiger Bruder,The Devil's Sooty Brother,"Vor dem Wirtshaus stand der Wirt, und wie ihn der heran kommen sah, erschrak er, weil Hans so entsetzlich aussah, ärger als eine Vogelscheuche.",-1.5,3.0
Des Teufels russiger Bruder,The Devil's Sooty Brother,Er rief ihn an und fragte „woher kommst du?“,0.0,2.0
Des Teufels russiger Bruder,The Devil's Sooty Brother,„Aus der Hölle.“,-2.0,3.0
Des Teufels russiger Bruder,The Devil's Sooty Brother,„Wer bist du?“,0.0,2.5
Des Teufels russiger Bruder,The Devil's Sooty Brother,"„Dem Teufel sein rußiger Bruder, und mein König auch.“",-2.0,4.0
Des Teufels russiger Bruder,The Devil's Sooty Brother,"Nun wollte der Wirt ihn nicht einlassen, wie er ihm aber das Gold zeigte, ging er und klinkte selber die Türe auf.",1.0,2.0
Des Teufels russiger Bruder,The Devil's Sooty Brother,"Da ließ sich Hans die beste Stube geben und köstlich aufwarten, aß und trank sich satt, wusch sich aber nicht und kämmte sich nicht, wie ihm der Teufel geheißen hatte, und legte sich endlich schlafen.",0.0,2.0
Des Teufels russiger Bruder,The Devil's Sooty Brother,"Dem Wirt aber stand der Ranzen voll Gold vor Augen und ließ ihm keine Ruhe, bis er in der Nacht hinschlich und ihn wegstahl.",-1.0,3.5
Des Teufels russiger Bruder,The Devil's Sooty Brother,"Wie nun Hans am andern Morgen aufstand, den Wirt bezahlen und weiter gehen wollte, da war sein Ranzen weg.",-1.0,3.0
Des Teufels russiger Bruder,The Devil's Sooty Brother,"Er fasste sich aber kurz, dachte „du bist ohne Schuld unglücklich gewesen,“ und kehrte wieder um, geradezu in die Hölle: da klagte er dem alten Teufel seine Not und bat ihn um Hülfe.",-1.5,4.0
Des Teufels russiger Bruder,The Devil's Sooty Brother,"Der Teufel sagte „setze dich, ich will dich waschen, kämmen, schnippen, die Haare und Nägel schneiden und die Augen auswischen,“ und als er mit ihm fertig war, gab er ihm den Ranzen wieder voll Kehrdreck und sprach „geh hin, und sage dem Wirt er sollte dir dein Gold wieder herausgeben, sonst wollt ich kommen und ihn abholen, und er sollte an deinem Platz das Feuer schüren.“",-2.0,3.5
Des Teufels russiger Bruder,The Devil's Sooty Brother,"Hans ging hinauf und sprach zum Wirt „du hast mein Gold gestohlen, gibst dus nicht wieder, so kommst du in die Hölle an meinen Platz, und sollst aussehen so gräulich wie ich.“",-2.0,4.5
Des Teufels russiger Bruder,The Devil's Sooty Brother,"Da gab ihm der Wirt das Gold und noch mehr dazu, und bat ihn nur still davon zu sein; und Hans war nun ein reicher Mann.",2.0,1.0
Des Teufels russiger Bruder,The Devil's Sooty Brother,"Hans machte sich auf den Weg heim zu seinem Vater, kaufte sich einen schlechten Linnenkittel auf den Leib, ging herum und machte Musik, denn das hatte er bei dem Teufel in der Hölle gelernt.",0.5,3.5
Des Teufels russiger Bruder,The Devil's Sooty Brother,"Es war aber ein alter König im Land, vor dem musst er spielen, und der geriet darüber in solche Freude, dass er dem Hans seine älteste Tochter zur Ehe versprach.",2.0,3.0
Des Teufels russiger Bruder,The Devil's Sooty Brother,"Als die aber hörte dass sie so einen gemeinen Kerl im weißen Kittel heiraten sollte, sprach sie „eh ich das tät, wollt ich lieber ins tiefste Wasser gehen.“",-2.0,3.0
Des Teufels russiger Bruder,The Devil's Sooty Brother,"Da gab ihm der König die jüngste, die wollts ihrem Vater zu Liebe gerne tun; und also bekam des Teufels rußiger Bruder die Königstochter und als der alte König gestorben war auch das ganze Reich.",-2.0,3.5
Die beiden Wanderer,The Two Travelers,"Berg und Tal begegnen sich nicht, wohl aber die Menschenkinder, zumal gute und böse.",0.0,2.5
Die beiden Wanderer,The Two Travelers,So kam auch einmal ein Schuster und ein Schneider auf der Wanderschaft zusammen.,0.0,2.0
Die beiden Wanderer,The Two Travelers,Der Schneider war ein kleiner hübscher Kerl und war immer lustig und guter Dinge.,1.5,2.5
Die beiden Wanderer,The Two Travelers,"Er sah den Schuster von der andern Seite heran kommen, und da er an seinem Felleisen merkte was er für ein Handwerk trieb, rief er ihm ein  Spottliedchen zu,  „nähe mir die Naht, ziehe mir den Draht, streich ihn rechts und links mit Pech, schlag, schlag mir fest den Zweck.“",-2.0,4.0
Die beiden Wanderer,The Two Travelers,"Der Schuster aber konnte keinen Spaß vertragen, er verzog ein Gesicht, als wenn er Essig getrunken hätte, und machte Miene das Schneiderlein am Kragen zu packen.",-2.0,3.0
Die beiden Wanderer,The Two Travelers,"Der kleine Kerl fing aber an zu lachen, reichte ihm seine Flasche und sprach „es ist nicht bös gemeint, trink einmal und schluck die Galle hinunter.“",-0.5,2.5
Die beiden Wanderer,The Two Travelers,"Der Schuster tat einen gewaltigen Schluck, und das Gewitter auf seinem Gesicht fing an sich zu verziehen.",1.5,3.0
Die beiden Wanderer,The Two Travelers,"Er gab dem Schneider die Flasche zurück und sprach „ich habe ihr ordentlich zugesprochen, man sagt wohl vom vielen Trinken aber nicht vom großen Durst.",-0.5,3.5
Die beiden Wanderer,The Two Travelers,Wollen wir zusammen wandern?“,1.0,2.0
Die beiden Wanderer,The Two Travelers,"„Mir ists recht,“ antwortete der Schneider, „wenn du nur Lust hast in eine große Stadt zu gehen, wo es nicht an Arbeit fehlt.“",1.0,2.0
Die beiden Wanderer,The Two Travelers,"„Gerade dahin wollte ich auch,“ antwortete der Schuster, „in einem kleinen Nest ist nichts zu verdienen, und auf dem Lande gehen die Leute lieber barfuß.“",-0.5,1.0
Die beiden Wanderer,The Two Travelers,Sie wanderten also zusammen weiter und setzten immer einen Fuß vor den andern wie die Wiesel im Schnee.,0.0,2.0
Die beiden Wanderer,The Two Travelers,"Zeit genug hatten sie beide, aber wenig zu beißen und zu brechen.",-1.0,2.5
Die beiden Wanderer,The Two Travelers,"Wenn sie in eine Stadt kamen, so gingen sie umher und grüßten das Handwerk, und weil das Schneiderlein so frisch und munter aussah und so hübsche rote Backen hatte, so gab ihm jeder gerne, und wenn das Glück gut war, so gab ihm die Meistertochter unter der Haustüre auch noch einen Kuss auf den Weg.",2.0,2.5
Die beiden Wanderer,The Two Travelers,"Wenn er mit dem Schuster wieder zusammen traf, so hatte er immer mehr in seinem Bündel.",0.0,2.0
Die beiden Wanderer,The Two Travelers,"Der griesgrämige Schuster schnitt ein schiefes Gesicht und meinte „je größer der Schelm, je größer das Glück.“",-1.0,2.5
Die beiden Wanderer,The Two Travelers,"Aber der Schneider fing an zu lachen und zu singen, und teilte alles, was er bekam, mit seinem Kameraden.",2.0,3.0
Die beiden Wanderer,The Two Travelers,"Klingelten nun ein paar Groschen in seiner Tasche, so ließ er auftragen, schlug vor Freude auf den Tisch dass die Gläser tanzten, und es hieß bei ihm „leicht verdient und leicht vertan“.",2.5,4.0
Die beiden Wanderer,The Two Travelers,"Als sie eine Zeitlang gewandert waren, kamen sie an einen großen Wald, durch welchen der Weg nach der Königsstadt ging.",0.0,2.0
Die beiden Wanderer,The Two Travelers,"Es führten aber zwei Fußsteige hindurch, davon war der eine sieben Tage lang, der andere nur zwei Tage, aber niemand von ihnen wusste, welcher der kürzere Weg war.",0.0,1.0
Die beiden Wanderer,The Two Travelers,Die zwei Wanderer setzten sich unter einen Eichenbaum und ratschlagten wie sie sich vorsehen und für wie viel Tage sie Brot mitnehmen wollten.,0.0,2.0
Die beiden Wanderer,The Two Travelers,"Der Schuster sagte „man muss weiter denken als man geht, ich will für sieben Tage Brot mit nehmen.“",0.5,2.5
Die beiden Wanderer,The Two Travelers,"„Was,“ sagte der Schneider, „für sieben Tage Brot auf dem Rücken schleppen wie ein Lasttier und sich nicht umschauen? ich halte mich an Gott und kehre mich an nichts.",-0.5,2.0
Die beiden Wanderer,The Two Travelers,"Das Geld, das ich in der Tasche habe, das ist im Sommer so gut als im Winter, aber das Brot wird in der heißen Zeit trocken und obendrein schimmelig.",0.0,3.0
Die beiden Wanderer,The Two Travelers,Mein Rock geht auch nicht länger als auf die Knöchel.,0.0,1.0
Die beiden Wanderer,The Two Travelers,Warum sollen wir den richtigen Weg nicht finden?,-1.0,2.0
Die beiden Wanderer,The Two Travelers,Für zwei Tage Brot und damit gut.“,-1.5,2.0
Die beiden Wanderer,The Two Travelers,"Es kaufte sich also ein jeder sein Brot, und dann gingen sie auf gut Glück in den Wald hinein.",0.0,2.0
Die beiden Wanderer,The Two Travelers,In dem Wald war es so still wie in einer Kirche.,1.0,1.0
Die beiden Wanderer,The Two Travelers,"Kein Wind wehte, kein Bach rauschte, kein Vogel sang, und durch die dichtbelaubten Äste drang kein Sonnenstrahl.",-2.5,1.5
Die beiden Wanderer,The Two Travelers,"Der Schuster sprach kein Wort, ihn drückte das schwere Brot auf dem Rücken, dass ihm der Schweiss über sein verdrießliches und finsteres Gesicht herabfloß.",-1.5,3.0
Die beiden Wanderer,The Two Travelers,"Der Schneider aber war ganz munter, sprang daher, pfiff auf einem Blatt oder sang ein Liedchen, und dachte „Gott im Himmel muss sich freuen dass ich so lustig bin.“",2.0,4.0
Die beiden Wanderer,The Two Travelers,"Zwei Tage ging das so fort, aber als am dritten Tag der Wald kein Ende nehmen wollte, und der Schneider sein Brot aufgegessen hatte, so fiel ihm das Herz doch eine Elle tiefer herab: indessen verlor er nicht den Mut, sondern verließ sich auf Gott und auf sein Glück.",2.0,2.5
Die beiden Wanderer,The Two Travelers,Den dritten Tag legte er sich Abends hungrig unter einen Baum und stieg den andern Morgen hungrig wieder auf.,-0.5,2.0
Die beiden Wanderer,The Two Travelers,"So ging es auch den vierten Tag, und wenn der Schuster sich auf einen umgestürzten Baum setzte, und seine Mahlzeit verzehrte, so blieb dem Schneider nichts als das Zusehen.",-1.0,1.0
Die beiden Wanderer,The Two Travelers,"Bat er um ein Stückchen Brot, so lachte der andere höhnisch und sagte „du bist immer so lustig gewesen, da kannst du auch einmal versuchen wies tut wenn man unlustig ist: die Vögel, die Morgens zu früh singen, die stößt Abends der Habicht,“ kurz, er war ohne Barmherzigkeit.",-2.0,3.0
Die beiden Wanderer,The Two Travelers,Aber am fünften Morgen konnte der arme Schneider nicht mehr aufstehen und vor Mattigkeit kaum ein Wort herausbringen; die Backen waren ihm weiss und die Augen rot.,-1.5,2.5
Die beiden Wanderer,The Two Travelers,"Da sagte der Schuster zu ihm „ich will dir heute ein Stück Brot geben, aber dafür will ich dir dein rechtes Auge ausstechen.“",-3.0,4.5
Die beiden Wanderer,The Two Travelers,"Der unglückliche Schneider, der doch gerne sein Leben erhalten wollte, konnte sich nicht anders helfen: er weinte noch einmal mit beiden Augen und hielt sie dann hin, und der Schuster, der ein Herz von Stein hatte, stach ihm mit einem scharfen Messer das rechte Auge aus.",-2.0,3.5
Die beiden Wanderer,The Two Travelers,"Dem Schneider kam in den Sinn was ihm sonst seine Mutter gesagt hatte, wenn er in der Speisekammer genascht hatte „essen so viel man mag, und leiden was man muss.“",0.5,1.5
Die beiden Wanderer,The Two Travelers,"Als er sein teuer bezahltes Brot verzehrt hatte, machte er sich wieder auf die Beine, vergaß sein Unglück und tröstete sich damit dass er mit einem Auge noch immer genug sehen könnte.",1.0,1.5
Die beiden Wanderer,The Two Travelers,Aber am sechsten Tag meldete sich der Hunger aufs neue und zehrte ihm fast das Herz auf.,-2.0,4.0
Die beiden Wanderer,The Two Travelers,"Er fiel Abends bei einem Baum nieder, und am siebenten Morgen konnte er sich vor Mattigkeit nicht erheben, und der Tod saß ihm im Nacken.",-2.0,4.0
Die beiden Wanderer,The Two Travelers,"Da sagte der Schuster „ich will Barmherzigkeit ausüben und dir nochmals Brot geben; umsonst bekommst du es nicht, ich steche dir dafür das andere Auge noch aus.“",-3.0,4.0
Die beiden Wanderer,The Two Travelers,"Da erkannte der Schneider sein leichtsinniges Leben, bat den lieben Gott um Verzeihung und sprach „tue was du musst, ich will leiden was ich muß; aber bedenke dass unser Herrgott nicht jeden Augenblick richtet und dass eine andere Stunde kommt, wo die böse Tat vergolten wird, die du an mir verübst und die ich nicht an dir verdient habe.",-1.5,3.5
Die beiden Wanderer,The Two Travelers,Ich habe in guten Tagen mit dir geteilt was ich hatte.,1.0,2.0
Die beiden Wanderer,The Two Travelers,Mein Handwerk ist der Art dass Stich muss Stich vertreiben.,-0.5,3.0
Die beiden Wanderer,The Two Travelers,"Wenn ich keine Augen mehr habe, und nicht mehr nähen kann, so muss ich betteln gehen.",-2.5,4.0
Die beiden Wanderer,The Two Travelers,"Laß mich nur, wenn ich blind bin, hier nicht allein liegen, sonst muss ich verschmachten.“",-1.0,4.0
Die beiden Wanderer,The Two Travelers,"Der Schuster aber, der Gott aus seinem Herzen vertrieben hatte, nahm das Messer und stach ihm noch das linke Auge aus.",-3.0,4.5
Die beiden Wanderer,The Two Travelers,"Dann gab er ihm ein Stück Brot zu essen, reichte ihm einen Stock und führte ihn hinter sich her.",0.0,2.0
Die beiden Wanderer,The Two Travelers,"Als die Sonne unterging, kamen sie aus dem Wald, und vor dem Wald auf dem Feld stand ein Galgen.",-2.0,3.0
Die beiden Wanderer,The Two Travelers,"Dahin leitete der Schuster den blinden Schneider, ließ ihn dann liegen und ging seiner Wege.",-1.5,2.5
Die beiden Wanderer,The Two Travelers,"Vor Müdigkeit, Schmerz und Hunger schlief der Unglückliche ein und schlief die ganze Nacht.",-2.0,2.5
Die beiden Wanderer,The Two Travelers,"Als der Tag dämmerte, erwachte er, wusste aber nicht wo er lag.",-0.5,2.0
Die beiden Wanderer,The Two Travelers,"An dem Galgen hingen zwei arme Sünder, und auf dem Kopfe eines jeden saß eine Krähe.",-3.0,4.0
Die beiden Wanderer,The Two Travelers,"Da fing der eine an zu sprechen „Bruder, wachst du?“",0.0,1.0
Die beiden Wanderer,The Two Travelers,"„Ja, ich wache“ antwortete der zweite.",0.0,2.0
Die beiden Wanderer,The Two Travelers,"„So will ich dir etwas sagen,“ fing der erste wieder an, „der Tau der heute Nacht über uns vom Galgen herabgefallen ist, der gibt jedem, der sich damit wäscht, die Augen wieder.",1.5,2.5
Die beiden Wanderer,The Two Travelers,"Wenn das die Blinden wüßten, wie mancher könnte sein Gesicht wieder haben, der nicht glaubt dass das möglich sei.“",1.0,2.5
Die beiden Wanderer,The Two Travelers,"Als der Schneider das hörte, nahm er sein Taschentuch, drückte es auf das Gras, und als es mit dem Tau befeuchtet war, wusch er seine Augenhöhlen damit.",-0.5,2.0
Die beiden Wanderer,The Two Travelers,"Alsbald ging in Erfüllung was der Gehenkte gesagt hatte, und ein paar frische und gesunde Augen füllten die Höhlen.",1.0,3.0
Die beiden Wanderer,The Two Travelers,"Es dauerte nicht lange, so sah der Schneider die Sonne hinter den Bergen aufsteigen: vor ihm in der Ebene lag die große Königsstadt mit ihren prächtigen Toren und hundert Türmen, und die goldenen Knöpfe und Kreuze, die auf den Spitzen standen, fingen an zu glühen.",2.0,3.0
Die beiden Wanderer,The Two Travelers,"Er unterschied jedes Blatt an den Bäumen, erblickte die Vögel, die vorbei flogen, und die Mücken, die in der Luft tanzten.",1.0,2.0
Die beiden Wanderer,The Two Travelers,"Er holte eine Nähnadel aus der Tasche, und als er den Zwirn einfädeln konnte, so gut als er es je gekonnt hatte, so sprang sein Herz vor Freude.",2.5,4.0
